1985-01-01
     obs	     sim
   30648	   21420
   29309	   27270
   29400	   29730
   29336	   27210
   29654	   26190
   29833	   26410
   29062	   25200
   29557	   27650
   29897	   24510
   29921	   23100
   29938	   20940
   29410	   21650
   29248	   22720
   29212	   22280
   29630	   23650
   29439	   24420
   29454	   25270
   29309	   25750
   29309	   25520
   29309	   28440
   29309	   27260
   29231	   26360
   29165	   27430
   29427	   29650
   29309	   25450
   29243	   25990
   29417	   24240
   29283	   25020
   29571	   28150
   29491	   30450
   29478	   30420
   29128	   27070
   29309	   28540
   29089	   25480
   29175	   24400
   29050	   22740
   29620	   28050
   29865	   23410
   28942	   21940
   30061	   18690
   29561	   13640
   29136	   13580
   29268	   14250
   29884	   14890
   30210	   15340
   30136	   14490
   29050	   14100
   29491	   21750
   29307	   21100
   29987	   21470
   28380	   20570
   28920	   23880
   29407	   22920
   29427	   22060
   30251	   22380
   30112	   21030
   30335	   20530
   29517	   20940
   29153	   22030
   29287	   23320
   29312	   23620
   29899	   23080
   29109	   23560
   28788	   24510
   29283	   27300
   29141	   27190
   29077	   25020
   29292	   24840
   29892	   23290
   28881	   22570
   29471	   23140
   29275	   23000
   29258	   23240
   29097	   21650
   29454	   19200
   29319	   16200
   29787	   13100
   31514	   10670
   32519	    2910
   31362	    3947
   31675	    5412
   34956	    4770
   37430	       0
   35088	       0
   32040	       0
   31971	       0
   30949	       0
   30841	       0
   29765	     509
   29650	     732
   29740	    1370
   28911	    4832
   29128	    7586
   29493	    8411
   29424	    6532
   29402	    3523
   30048	       0
   30861	    2802
   30567	    3098
   30662	    2681
   29483	    3156
   28928	    2535
   28987	    3436
   28977	    3071
   29023	    2774
   28869	    2226
   28781	    2907
   28969	    5538
   29894	    6877
   30183	    7301
   30127	    8012
   30078	   11430
   30317	   12430
   29884	   11530
   29554	   12110
   30009	   14980
   29938	   14890
   30237	   15630
   29703	   16310
   28815	   17900
   30229	   22060
   29972	   20850
   29938	   20730
   29654	   20660
   30173	   20620
   30335	   19810
   30061	   20010
   30127	   20780
   29794	   20960
   30406	   20420
   29990	   19600
   29011	   18780
   29491	   18960
   29417	   19060
   29300	   20720
   29459	   24350
   30366	   21510
   30313	   19840
   30317	   19730
   29696	   19970
   29799	   20920
   29946	   20640
   29765	   22770
   29995	   20050
   30046	   20080
   30193	   20320
   30234	   21220
   29906	   19890
   29965	   19720
   29982	   24480
   30156	   20040
   30110	   19950
   29919	   20880
   30061	   19670
   30305	   20380
   29378	   20440
   29941	   21460
   30132	   21980
   30325	   20940
   30310	   20700
   30259	   19570
   29906	   19230
   29618	   19120
   29906	   22280
   30095	   20410
   30146	   20290
   30388	   21170
   30259	   20280
   30232	   19940
   30437	   20980
   30354	   19950
   30283	   20260
   30229	   20800
   30207	   20310
   30242	   17540
   30237	   20800
   30511	   20510
   30388	   19730
   30313	   19430
   30530	   19770
   30352	   19430
   30440	   19650
   30547	   16050
   32632	    9313
   34726	       0
   34853	       0
   31235	       0
   30222	       0
   29975	       0
   30014	       0
   29478	     509
   29390	    1323
   29192	    1043
   28781	       3
